,y,pred
0,0.14184397163120568,0.19673482172507153
1,0.10638297872340426,0.20585648081475366
2,0.425531914893617,0.20774174633485748
3,0.05673758865248227,0.22909627557375317
4,0.2127659574468085,0.2598199584368367
5,0.2127659574468085,0.22652064575980477
6,0.2127659574468085,0.21813019896708463
7,0.1773049645390071,0.20519539054675995
8,0.1773049645390071,0.20667023356054373
9,0.46099290780141844,0.2318439530766611
10,0.7092198581560284,0.1811233026437712
11,0.10638297872340426,0.1909910418450217
12,0.3191489361702128,0.2122378728866488
13,0.425531914893617,0.22223269234052112
14,0.2127659574468085,0.20780844629478148
15,0.3546099290780142,0.2003706485422343
16,0.425531914893617,0.20895032553454085
17,0.14184397163120568,0.21448236130108667
18,0.14184397163120568,0.22781566380593432
19,0.2127659574468085,0.23201656420561118
20,0.425531914893617,0.2105427826805039
21,0.1773049645390071,0.22513856061493276
22,0.07092198581560284,0.25103959521999375
23,0.10638297872340426,0.18603642324978614
24,0.10638297872340426,0.21341382679230544
25,0.07092198581560284,0.20352714991187665
26,0.28368794326241137,0.21356663522885444
27,0.14184397163120568,0.18496066410604234
28,0.14184397163120568,0.20967923067191951
29,0.28368794326241137,0.20833806132217347
30,0.28368794326241137,0.17825550561491676
31,0.07092198581560284,0.17658337755976483
32,0.14184397163120568,0.17717620988230098
33,0.28368794326241137,0.20560991800363787
34,0.3191489361702128,0.1835370430149432
35,0.03546099290780142,0.19720106056557968
36,0.10638297872340426,0.2238481907824562
37,0.07092198581560284,0.2114650253939787
38,0.0425531914893617,0.21157421451511468
39,0.10638297872340426,0.23439883142127485
40,1.0,0.23516154959010033
41,0.2127659574468085,0.20445660146791916
42,0.3191489361702128,0.22952734046164824
43,0.10638297872340426,0.1918943156415484
44,0.2127659574468085,0.2302368864404843
45,0.10638297872340426,0.20709856963271842
46,0.03546099290780142,0.17145065319834166
47,0.2127659574468085,0.25458980839023
48,0.425531914893617,0.20761742733571775
49,0.2127659574468085,0.18946147849778475
50,0.2127659574468085,0.22942836209826756
51,0.2127659574468085,0.22684441882261352
52,0.07092198581560284,0.17984441657428266
53,0.10638297872340426,0.19933096366012076
54,0.14184397163120568,0.23292024818795204
55,0.10638297872340426,0.22260659552718945
56,0.425531914893617,0.23236509212404036
57,0.2127659574468085,0.19869817234688184
58,0.3191489361702128,0.22115631306126085
59,0.3191489361702128,0.21381100985214035
60,0.425531914893617,0.2279247860054788
61,0.2127659574468085,0.25268423059431117
62,0.14184397163120568,0.21837199888496642
63,1.0,0.21611842612429757
64,0.425531914893617,0.21654301721075223
65,0.10638297872340426,0.18856940172892203
66,0.28368794326241137,0.22448985716112574
67,0.1773049645390071,0.20710030979055238
68,0.1773049645390071,0.19236523424037005
69,0.02127659574468085,0.23852405418832784
70,0.04964539007092199,0.24014553335989847
71,0.1773049645390071,0.22488128576238944
72,0.14184397163120568,0.21994363444792855
73,0.03546099290780142,0.2324246596431744
74,0.2127659574468085,0.19659840551891072
75,0.28368794326241137,0.2079471584546677
76,0.14184397163120568,0.2300150781083988
77,0.3546099290780142,0.22863191952191236
78,0.10638297872340426,0.19642973406477707
79,0.2127659574468085,0.19829746753557276
80,0.2127659574468085,0.2116194252013312
81,0.2127659574468085,0.22018493796951474
82,0.3191489361702128,0.21039798985131264
83,0.10638297872340426,0.19531226313878808
84,1.0,0.173808042627143
85,0.07092198581560284,0.23468939844395453
86,0.07092198581560284,0.18991624564326953
87,0.07092198581560284,0.17669852650077905
88,0.1773049645390071,0.21500457723289487
89,0.3191489361702128,0.20872443363769178
90,0.6382978723404256,0.22046632994213214
91,0.28368794326241137,0.22354919026009257
92,0.28368794326241137,0.20972301111730735
93,0.3191489361702128,0.19684344890380379
94,0.14184397163120568,0.18708976483148348
95,0.07092198581560284,0.21004957424089324
96,0.5319148936170213,0.20741180833334072
97,0.07092198581560284,0.21528531823129973
98,0.14184397163120568,0.2026488583016043
99,0.49645390070921985,0.2138522869798357
100,0.07092198581560284,0.1936812031541164
101,0.07092198581560284,0.22064667602461302
102,0.3546099290780142,0.19369985461144767
103,0.28368794326241137,0.25628050688665543
104,0.425531914893617,0.24347980500458816
105,0.3191489361702128,0.2207226095836691
106,0.02127659574468085,0.22542928478536128
107,0.425531914893617,0.20082127412844286
108,0.2127659574468085,0.18387047305339313
109,0.425531914893617,0.2286620976609008
110,0.425531914893617,0.22670015461311982
111,0.24822695035460993,0.20684173056138794
112,0.03546099290780142,0.17046565264331887
113,0.10638297872340426,0.17285488214430073
114,0.10638297872340426,0.20213961018272425
115,0.10638297872340426,0.23713920752984172
116,0.10638297872340426,0.23838932906173832
117,0.3191489361702128,0.21746324687897461
118,0.3191489361702128,0.18156497223508475
119,0.10638297872340426,0.2319858454296438
120,0.14184397163120568,0.2200135501742346
121,0.10638297872340426,0.21145870045292522
122,0.1276595744680851,0.18078439044919942
123,0.07092198581560284,0.18166992723307657
124,0.6382978723404256,0.24944456994920944
125,0.14184397163120568,0.21138675736873372
126,0.14184397163120568,0.22702882011320336
127,0.14184397163120568,0.1904440140226414
128,0.24822695035460993,0.23862008458102638
129,0.07092198581560284,0.22259260199369874
130,0.14184397163120568,0.23767552709523262
131,0.07092198581560284,0.21509249535127292
132,0.1773049645390071,0.2316657515021279
133,0.28368794326241137,0.22386272745255453
134,0.24822695035460993,0.2300849333550313
135,0.10638297872340426,0.21981380911816606
136,0.2127659574468085,0.20035067200308568
137,0.14184397163120568,0.20312149095499288
138,0.03546099290780142,0.18704975914513594
139,0.07092198581560284,0.2360151450732769
140,0.2127659574468085,0.20859225495472655
141,0.03546099290780142,0.1858359729790193
142,0.10638297872340426,0.2373707084926684
143,0.05673758865248227,0.20987793193463314
144,0.07092198581560284,0.17130382486491363
145,0.28368794326241137,0.2370880652387828
146,0.2127659574468085,0.22923005591367468
147,0.10638297872340426,0.21557683566735608
148,0.07092198581560284,0.25581166935561006
149,0.0070921985815602835,0.2043957307930772
150,0.10638297872340426,0.22233889097224782
151,0.14184397163120568,0.2407721220155002
152,0.24822695035460993,0.23234835299831788
153,0.425531914893617,0.2125835770986562
154,0.12056737588652482,0.22456995770529936
155,0.3191489361702128,0.2109284324287581
156,0.28368794326241137,0.2387568151551662
157,0.1773049645390071,0.22395325797366114
158,0.28368794326241137,0.1697985798851385
159,0.14184397163120568,0.22228163861088057
160,0.03546099290780142,0.20569157436337457
161,0.2127659574468085,0.23552803179953366
162,0.14184397163120568,0.2374819622879306
163,0.07092198581560284,0.20513164486149324
164,0.10638297872340426,0.23743467714938335
165,0.3191489361702128,0.19747550413673887
166,0.2127659574468085,0.24249804848961592
167,0.07092198581560284,0.20483710571768543
168,0.14184397163120568,0.24261082327738806
169,0.1773049645390071,0.2406845604435197
170,0.2127659574468085,0.21093355202813732
171,0.014184397163120567,0.2018321037237359
172,0.07092198581560284,0.20396462958640493
173,0.28368794326241137,0.20615008218520198
174,0.14184397163120568,0.19591860416332085
175,0.2127659574468085,0.1920060564678354
176,0.6382978723404256,0.23811613772787577
177,0.10638297872340426,0.20573010050914764
178,0.10638297872340426,0.2374336866216448
179,0.07092198581560284,0.20505478236740038
180,0.7801418439716312,0.20213433802501773
181,0.14184397163120568,0.1861541488051408
182,0.07092198581560284,0.22848673895902663
183,0.03546099290780142,0.1710320289534233
184,0.1773049645390071,0.2012255528268817
185,0.07092198581560284,0.2226360030796543
186,0.3546099290780142,0.23875969568904637
187,0.3191489361702128,0.20384430713934248
188,0.10638297872340426,0.24316501839960808
189,0.3191489361702128,0.20765118217657258
190,0.14184397163120568,0.19683885035742882
191,0.07092198581560284,0.21274578991016416
192,0.28368794326241137,0.18845416437884738
193,0.6382978723404256,0.22962865556715775
194,0.07092198581560284,0.2302414871838104
195,0.14184397163120568,0.21058215490043153
196,0.07092198581560284,0.20872986588730666
197,0.15602836879432624,0.20530994995986596
198,0.10638297872340426,0.233884420193532
199,0.07092198581560284,0.1928379404713931
200,0.14184397163120568,0.2161333672739181
201,0.1773049645390071,0.2174245189084243
202,0.10638297872340426,0.2171811642417898
203,0.3900709219858156,0.2050981202326544
204,0.2127659574468085,0.15388434699451803
205,0.14184397163120568,0.26021221323963006
206,0.0851063829787234,0.1996039281234117
207,0.425531914893617,0.18549199960589835
208,0.0851063829787234,0.1826199608582519
209,0.14184397163120568,0.19876323874525947
210,0.2127659574468085,0.26342514057628574
211,0.2127659574468085,0.19020173195690449
212,0.028368794326241134,0.20659884807470585
213,0.14184397163120568,0.1765048056409742
214,0.6382978723404256,0.21896460442592244
215,1.0,0.22123464144165111
216,0.425531914893617,0.2233004459530707
217,0.3900709219858156,0.24107175173140433
218,0.14184397163120568,0.24246123709858097
219,1.0,0.22796698320297437
220,0.425531914893617,0.21209338378711903
221,0.2127659574468085,0.21660451714350223
222,0.3191489361702128,0.23886478303526498
223,0.2127659574468085,0.21174458945253793
224,0.07092198581560284,0.2005063965638239
225,0.10638297872340426,0.24228052481317275
226,0.03546099290780142,0.19080586061770768
227,0.07092198581560284,0.19105118085560963
228,0.04964539007092199,0.2017209184439755
229,0.10638297872340426,0.22609250650886928
230,0.14184397163120568,0.1972439604070542
231,0.14184397163120568,0.21974342246616124
232,0.03546099290780142,0.21049965581938018
233,0.10638297872340426,0.1874570892841985
234,0.10638297872340426,0.2120455276535601
235,0.3191489361702128,0.1893895661317473
236,1.0,0.20132907276572282
237,0.2127659574468085,0.20339626706198008
238,0.24822695035460993,0.22539549104530476
239,0.28368794326241137,0.23653448903869034
240,0.03546099290780142,0.22042239463849578
241,0.07092198581560284,0.22778478882334505
242,0.2127659574468085,0.2427175145585132
243,0.2127659574468085,0.2313912724656126
244,0.3191489361702128,0.1933457743666559
245,0.2127659574468085,0.18629823216133906
246,0.24822695035460993,0.2268648785450184
247,0.3191489361702128,0.2443846241000915
248,0.2127659574468085,0.20743781790207833
249,0.425531914893617,0.2208796853326448
250,0.10638297872340426,0.210810822007087
251,0.2127659574468085,0.21798234598866836
252,0.03546099290780142,0.20616841910262682
253,0.3191489361702128,0.2207244783278709
254,0.14184397163120568,0.20242314008599738
255,0.07092198581560284,0.20413133969
256,0.14184397163120568,0.22167646996089846
257,0.2127659574468085,0.21915353520747496
258,0.07092198581560284,0.20919088261861632
259,0.07092198581560284,0.19936013195406402
260,0.1773049645390071,0.18857406890853867
261,0.14184397163120568,0.19974762639205085
262,0.6382978723404256,0.22676406757747453
263,0.14184397163120568,0.19074904210478907
264,0.425531914893617,0.16832888176797722
265,0.3546099290780142,0.20014716440339442
266,1.0,0.2234796543990195
267,0.10638297872340426,0.19249322937362062
268,0.10638297872340426,0.23138581479528114
269,0.3191489361702128,0.23613387315420167
270,0.1773049645390071,0.22466492819208533
271,0.3191489361702128,0.2214942078901539
272,0.3546099290780142,0.19845152466318589
273,0.2127659574468085,0.17803644606460423
274,0.2127659574468085,0.26060909337106203
275,0.425531914893617,0.2085777941898418
276,0.28368794326241137,0.1792611621964289
277,0.2127659574468085,0.2404575995018648
278,0.2127659574468085,0.1961568483242776
279,0.10638297872340426,0.2386245126224283
280,0.07092198581560284,0.21916191026874288
281,0.07801418439716312,0.22276485861309622
282,0.10638297872340426,0.191716187815012
283,0.1773049645390071,0.22095709894858137
284,0.028368794326241134,0.22401005659902531
285,0.07092198581560284,0.2410539168796949
286,0.1773049645390071,0.23903006930535955
287,0.10638297872340426,0.22324404048164004
288,0.10638297872340426,0.20171486777594372
289,0.14184397163120568,0.24079149620917917
290,0.0851063829787234,0.23535254778048398
291,0.24822695035460993,0.23505705170836708
292,0.2127659574468085,0.20534688927758107
293,0.14184397163120568,0.21025696004589198
294,0.28368794326241137,0.21602415263283398
295,0.2127659574468085,0.2459637480916546
296,0.0851063829787234,0.23147690197481138
297,0.5673758865248227,0.23864248383179326
298,0.03546099290780142,0.21967144980389314
